Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Carbohydrate metabolism,-0.17027841642541583,-0.6687154238432459,0.9872773536895675,1.0,1.0,23/68,35.32%,LDHAL6B;HMGCS2;CLYBL;PDHX;RPIA;MRPS36;ACAA2;SDHB;MPC2;MDH2;ME2;MCEE;MPC1;PDHB;GLYCTK;SUCLA2;IDH3G;HADHB;PCX;SLC25A10;SLC25A13;SDHC;SUCLG1
prerank,SLC25A family,0.19782763723892877,0.6664084326985533,0.9639344262295082,1.0,1.0,13/47,25.12%,SLC25A27;UCP3;SLC25A23;SLC25A24;SLC25A42;SLC25A37;SLC25A41;SLC25A12;SLC25A47;SLC25A35;SLC25A51;UCP1;SLC25A43
prerank,Sulfur metabolism,0.28409237596396913,0.6561575822772782,0.8796296296296297,1.0,1.0,1/10,6.69%,MSRB2
prerank,CIII assembly factors,-0.3291642748552519,-0.6459618413675684,0.8726899383983573,1.0,1.0,1/5,14.35%,UQCC2
prerank,Branched-chain amino acid metabolism,0.21602038001552323,0.6372387708679373,0.9293893129770993,1.0,1.0,1/25,3.42%,PPM1K
prerank,Calcium cycle,0.2957868551459103,0.6372188943108673,0.879245283018868,1.0,1.0,3/8,26.63%,SLC8B1;MICU3;MICU1
prerank,Malate-aspartate shuttle,-0.30073079853099416,-0.6364519371259979,0.9038461538461539,1.0,1.0,3/6,34.55%,MDH2;SLC25A10;SLC25A13
prerank,Coenzyme A metabolism,0.3326279483331468,0.6354643786998009,0.8913857677902621,1.0,1.0,1/5,12.21%,SLC25A42
prerank,Nucleotide metabolism,-0.18774102675115723,-0.6333458387184558,0.9837962962962963,1.0,1.0,14/33,35.32%,HINT1;SLC25A5;DUT;NUDT5;NT5M;NUDT2;NME3;SUCLA2;TK2;GUK1;NME6;DHODH;CMPK2;SUCLG1
prerank,mt-rRNA modifications,-0.2338529654070564,-0.6257304519462193,0.9161147902869757,1.0,1.0,7/14,44.89%,MTPAP;RPUSD3;METTL5;MYG1;METTL15;TRMT2B;RPUSD4
prerank,TCA cycle,-0.21014859579468556,-0.6125380406655467,0.9606986899563319,1.0,1.0,12/20,41.13%,MRPS36;SDHB;MDH2;SUCLA2;IDH3G;SDHC;SUCLG1;DLD;IDH3A;IDH2;FH1;SDHD
prerank,Apoptosis,0.19538170675731703,0.6046202959041809,0.9667250437828371,1.0,1.0,4/32,14.51%,BCL2;AIFM2;BCL2L2;BCL2L1
prerank,Calcium uniporter,-0.28361030216232175,-0.558690819514038,0.9383697813121272,1.0,1.0,1/5,13.70%,SMDT1
prerank,Small molecule transport,0.15094025964064356,0.5536964425200598,0.9953125,1.0,1.0,23/78,28.31%,SLC25A27;UCP3;SLC25A23;SFXN3;SLC25A24;SLC25A42;SLC8B1;SLC25A37;SLC25A41;SLC25A12;SLC25A47;SLC25A35;LETMD1;SFXN2;SLC25A51;MICU3;MPV17L;UCP1;SLC25A43;MICU1;SLC25A20;ABCA9;SLC25A36
prerank,Type II fatty acid synthesis,-0.23398780167195504,-0.5288752267501073,0.9600840336134454,1.0,1.0,4/8,36.92%,MCAT;NDUFAB1;MECR;OXSM
prerank,TCA-associated,-0.19474410436527845,-0.5147648726980104,0.9866369710467706,1.0,1.0,14/14,80.55%,MPC2;ME2;MPC1;PCX;ABHD11;FAHD1;SFXN5;ME3;SLC25A11;SLC25A1;PCK2;ACLY;D2HGDH;L2HGDH
prerank,Mitochondrial ribosome assembly,-0.15920867496661878,-0.4697454813780503,0.984375,1.0,1.0,8/20,40.41%,RBFA;FASTKD2;DDX28;MALSU1;MPV17L2;MTG1;ERAL1;MTERF1A
prerank,Polycistronic mtRNA processing,0.18200320148030266,0.45757056426439346,0.9941972920696325,0.9939308533636524,1.0,1/12,9.41%,YBEY
prerank,CI assembly factors,-0.148645594473528,-0.42144278196517426,1.0,1.0,1.0,10/18,42.08%,NDUFAF3;NDUFAF6;NDUFAF4;NDUFAF1;ECSIT;TMEM126A;NUBPL;NDUFAF5;AIFM1;NDUFAF7
prerank,Pyruvate metabolism,-0.15337368971315685,-0.41245624944096,0.9978991596638656,0.9987340019385595,1.0,4/14,26.41%,PDHX;MPC2;MPC1;PDHB
