Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Itaconate metabolism,-0.7918919562672291,-1.6295348510534422,0.025210084033613446,0.061996512151215113,0.45,4/5,18.55%,SUCLA2;CLYBL;SUCLG1;SUCLG2
prerank,MICOS complex,-0.7713761100963292,-1.6053850858687566,0.03064066852367688,0.07025302530253025,0.503,3/5,9.28%,IMMT;CHCHD6;CHCHD3
prerank,Nucleotide metabolism,-0.4241715847879295,-1.605023701959218,0.015748031496062992,0.06889259578131726,0.503,20/32,28.57%,NT5DC2;NUDT5;SUCLA2;SLC25A33;PPA2;GATM;DUT;DHODH;AK3;SUCLG1;SLC25A25;SLC25A4;NUDT9;NME6;NUDT2;AK4;AK2;NT5M;NME4;HINT1
prerank,Proline metabolism,-0.7222131376297303,-1.5931764937491717,0.029585798816568046,0.07395723614914683,0.534,5/6,22.66%,PRODH;ALDH18A1;PYCR1;OAT;PYCR2
prerank,Copper metabolism,-0.6560758814373923,-1.5726282756781573,0.05351170568561873,0.08176825495049506,0.587,6/7,28.27%,CHCHD7;SCO2;SCO1;SLC25A3;COX11;COX17
prerank,Malate-aspartate shuttle,-0.6726486316713598,-1.5621348318077062,0.06609195402298851,0.08620680945645585,0.607,5/6,30.50%,SLC25A10;SLC25A12;GOT2;MDH2;SLC25A11
prerank,Mitochondrial permeability transition pore,-0.7435784153033071,-1.560164730961539,0.03757225433526012,0.08617079207920791,0.611,4/5,19.58%,VDAC3;VDAC1;SLC25A4;PPIF
prerank,Glycine metabolism,-0.5414658322797729,-1.547341843449254,0.05555555555555555,0.0916278392545137,0.647,5/12,11.05%,SARDH;SHMT2;DLD;ALDH7A1;GCSH
prerank,Gluconeogenesis,-0.6112930502067855,-1.545303628277274,0.066006600660066,0.0908987052551409,0.649,7/8,35.65%,SLC25A10;SLC25A1;PCX;MPC1;MDH2;SLC25A11;PCK2
prerank,Nucleotide synthesis and processing,-0.4532115058422996,-1.5196651051482895,0.030120481927710843,0.10453016999813189,0.707,15/22,28.57%,NT5DC2;NUDT5;SUCLA2;DUT;DHODH;AK3;SUCLG1;NUDT9;NME6;NUDT2;AK4;AK2;NT5M;NME4;HINT1
prerank,mtDNA repair,-0.5870238486510135,-1.4996707989866354,0.07973421926910298,0.11374908324165749,0.739,7/9,40.28%,RECQL4;APEX1;UNG;OGG1;EXOG;POLB;LIG3
prerank,CIII assembly factors,-0.6988060664730559,-1.4933275356570384,0.08115942028985507,0.11530828082808281,0.75,5/5,30.15%,UQCC2;BCS1L;UQCC1;TTC19;LYRM7
prerank,Polycistronic mtRNA processing,-0.5050602238168775,-1.4904740343040723,0.0823045267489712,0.11564710042432814,0.762,9/12,26.33%,TBRG4;FASTKD2;ELAC2;FASTK;HSD17B10;FASTKD5;FASTKD3;PTCD2;TRMT10C
